#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 52.3526 10.1453 
0.0639727 92.1002 6.8286 
0.100892 126.119 5.31209 
0.159117 135.031 4.38901 
0.250945 117.82 3.47642 
0.395767 91.5374 2.64808 
0.624167 66.0977 1.9011 
0.984378 45.7657 1.28015 
1.55247 28.3608 0.797623 
2.44841 15.4903 0.482403 
3.86141 8.74388 0.292916 
6.08985 5.40922 0.203665 
9.60435 3.54608 0.152323 
15.1471 2.41069 0.115082 
23.8886 1.62214 0.0918157 
