#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 143.77 4.68641 
0.0639727 201.608 4.16297 
0.100892 224.41 3.6061 
0.159117 210.852 3.02465 
0.250945 180.206 2.4394 
0.395767 142.245 1.89868 
0.624167 105.073 1.3588 
0.984378 74.8304 0.974818 
1.55247 48.4524 0.652391 
2.44841 28.9209 0.432074 
3.86141 15.1355 0.257027 
6.08985 7.36936 0.146096 
9.60435 3.93966 0.100336 
15.1471 2.30075 0.0667745 
23.8886 1.44843 0.0510448 
