#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 65.0301 25.1857 
0.0639727 134.64 17.2373 
0.100892 178.552 13.8648 
0.159117 189.265 11.6903 
0.250945 171.545 9.31377 
0.395767 133.836 6.98328 
0.624167 98.5579 4.99322 
0.984378 68.3268 3.35245 
1.55247 44.0898 2.04414 
2.44841 24.8676 1.21028 
3.86141 13.4738 0.692911 
6.08985 7.76886 0.453524 
9.60435 4.75292 0.335657 
15.1471 3.10687 0.252179 
23.8886 2.10129 0.189672 
