#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 44.8406 5.9687 
0.0639727 74.9151 3.98269 
0.100892 108.942 3.08041 
0.159117 118.356 2.50747 
0.250945 105.397 1.97982 
0.395767 82.154 1.48182 
0.624167 58.7302 1.0724 
0.984378 39.2327 0.755207 
1.55247 23.5488 0.505456 
2.44841 12.4753 0.307098 
3.86141 6.33814 0.183583 
6.08985 3.4027 0.118253 
9.60435 2.07536 0.0879398 
15.1471 1.41109 0.0696869 
23.8886 0.967468 0.0543957 
