#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 91.8733 61.0052 
0.0639727 176.216 36.7334 
0.100892 233.991 31.3671 
0.159117 259.363 25.5613 
0.250945 238.29 20.7495 
0.395767 186.843 15.4434 
0.624167 136.869 10.5675 
0.984378 95.0393 7.05831 
1.55247 61.1822 4.81542 
2.44841 35.1114 2.89076 
3.86141 18.0321 1.54357 
6.08985 9.30327 0.916379 
9.60435 5.5258 0.698086 
15.1471 3.89867 0.529243 
23.8886 2.30559 0.383015 
