#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 111.265 9.96886 
0.0639727 152.139 5.82201 
0.100892 208.813 5.01033 
0.159117 235.497 4.39008 
0.250945 220.602 3.67283 
0.395767 181.567 2.8244 
0.624167 142.327 2.20031 
0.984378 103.367 1.596 
1.55247 68.2346 1.05113 
2.44841 40.0762 0.665739 
3.86141 20.7964 0.364344 
6.08985 10.4745 0.205924 
9.60435 5.47492 0.120991 
15.1471 3.3059 0.0804412 
23.8886 2.0446 0.0594564 
