#rp[phys Mpc], DeltaSigma [phys Msun/pc^2], error of the mean 
0.0405633 148.761 66.032 
0.0639727 208.426 35.5596 
0.100892 275.027 31.7292 
0.159117 296.957 25.6888 
0.250945 270.238 21.2637 
0.395767 215.598 16.0867 
0.624167 164.252 12.1182 
0.984378 116.037 8.89849 
1.55247 76.4833 5.77211 
2.44841 45.7011 3.6269 
3.86141 24.3273 1.94889 
6.08985 12.2533 1.07635 
9.60435 6.35431 0.669495 
15.1471 3.94391 0.446957 
23.8886 2.36099 0.346392 
